mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,prev_lat,prev_lon,prev_time,time_diff_seconds,distance_m,implied_speed_knots,movement_anomaly,zero_time_gap,ais_gap,valid_movement
200000000,2025-01-01 14:12:14+00:00,-97.23515,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01584,2025-01-01 14:11:10+00:00,64.0,738540.1271071939,22431.310010563247,True,False,False,False
200000000,2025-01-01 14:13:20+00:00,-90.01586,29.86105,0.0,230.2,76.0,GYSGT BASILONE,,,31.0,27.85358,-97.23515,2025-01-01 14:12:14+00:00,66.0,738537.9662401568,21751.50970145858,True,False,False,False
200000000,2025-01-01 14:14:23+00:00,-97.23515,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01586,2025-01-01 14:13:20+00:00,63.0,738536.87013852,22787.262057937474,True,False,False,False
200000000,2025-01-01 14:15:29+00:00,-90.01585,29.86105,0.0,230.2,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23515,2025-01-01 14:14:23+00:00,66.0,738537.8000105546,21751.50480564419,True,False,False,False
200000000,2025-01-01 14:16:33+00:00,-97.23514,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01585,2025-01-01 14:15:29+00:00,64.0,738537.2355042567,22431.222185353035,True,False,False,False
200000000,2025-01-01 14:17:38+00:00,-90.01585,29.86106,0.0,230.2,70.0,GYSGT BASILONE,,,31.0,27.8536,-97.23514,2025-01-01 14:16:33+00:00,65.0,738537.5366272553,22086.13546457729,True,False,False,False
200000000,2025-01-01 14:18:49+00:00,-90.01585,29.86105,0.0,230.2,76.0,GYSGT BASILONE,,,31.0,29.86106,-90.01585,2025-01-01 14:17:38+00:00,71.0,1.1085010416843,0.0303485727446142,False,False,False,True
200000000,2025-01-01 14:19:52+00:00,-97.23512,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01585,2025-01-01 14:18:49+00:00,63.0,738536.1064986682,22787.23849613288,True,False,False,False
200000000,2025-01-01 14:20:59+00:00,-90.01586,29.86106,0.0,230.2,73.0,GYSGT BASILONE,,,31.0,27.85358,-97.23512,2025-01-01 14:19:52+00:00,67.0,738535.4777555368,21426.788105676456,True,False,False,False
200000000,2025-01-01 14:22:04+00:00,-97.23515,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 14:20:59+00:00,65.0,738537.1712600044,22086.124538185337,True,False,False,False
200000000,2025-01-01 14:23:09+00:00,-90.01585,29.86106,0.0,230.2,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23515,2025-01-01 14:22:04+00:00,65.0,738538.1011315685,22086.152346209048,True,False,False,False
200000000,2025-01-01 14:24:13+00:00,-97.23517,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01585,2025-01-01 14:23:09+00:00,64.0,738539.9608750441,22431.30496167728,True,False,False,False
200000000,2025-01-01 14:25:18+00:00,-90.01585,29.86106,0.0,230.2,75.0,GYSGT BASILONE,,,31.0,27.85361,-97.23517,2025-01-01 14:24:13+00:00,65.0,738539.9608750441,22086.207962266857,True,False,False,False
200000000,2025-01-01 14:26:23+00:00,-97.23518,27.85357,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01585,2025-01-01 14:25:18+00:00,65.0,738542.3522188514,22086.279475955263,True,False,False,False
200000000,2025-01-01 14:27:29+00:00,-90.01587,29.86106,0.0,230.2,76.0,GYSGT BASILONE,,,31.0,27.85357,-97.23518,2025-01-01 14:26:23+00:00,66.0,738540.4924781228,21751.58410452537,True,False,False,False
200000000,2025-01-01 14:28:33+00:00,-97.23516,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 14:27:29+00:00,64.0,738537.5366272543,22431.23133121128,True,False,False,False
200000000,2025-01-01 14:29:38+00:00,-90.01586,29.86106,0.0,230.2,77.0,GYSGT BASILONE,,,31.0,27.8536,-97.23516,2025-01-01 14:28:33+00:00,65.0,738538.4664984468,22086.163272589856,True,False,False,False
200000000,2025-01-01 14:30:43+00:00,-97.23515,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 14:29:38+00:00,65.0,738537.5366272553,22086.13546457729,True,False,False,False
200000000,2025-01-01 14:31:48+00:00,-90.01585,29.86106,0.0,230.2,77.0,GYSGT BASILONE,,,31.0,27.8536,-97.23515,2025-01-01 14:30:43+00:00,65.0,738538.4664984478,22086.16327258989,True,False,False,False
200000000,2025-01-01 14:32:53+00:00,-97.23513,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01585,2025-01-01 14:31:48+00:00,65.0,738536.2413885536,22086.096730165016,True,False,False,False
200000000,2025-01-01 14:33:58+00:00,-90.01586,29.86106,0.0,230.2,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23513,2025-01-01 14:32:53+00:00,65.0,738535.3115172207,22086.068922148217,True,False,False,False
200000000,2025-01-01 14:35:02+00:00,-97.23515,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 14:33:58+00:00,64.0,738536.4405299244,22431.198039995128,True,False,False,False
200000000,2025-01-01 14:36:08+00:00,-90.01584,29.86106,0.0,230.2,77.0,GYSGT BASILONE,,,31.0,27.85363,-97.23515,2025-01-01 14:35:02+00:00,66.0,738538.3002746619,21751.519539483317,True,False,False,False
200000000,2025-01-01 14:37:14+00:00,-97.23514,27.85362,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01584,2025-01-01 14:36:08+00:00,66.0,738537.7357661644,21751.50291351062,True,False,False,False
200000000,2025-01-01 14:38:16+00:00,-90.01585,29.86106,0.1,230.2,76.0,GYSGT BASILONE,,,31.0,27.85362,-97.23514,2025-01-01 14:37:14+00:00,62.0,738536.8058942269,23154.796528539257,True,False,False,False
200000000,2025-01-01 14:39:20+00:00,-90.01587,29.86106,0.0,230.2,77.0,GYSGT BASILONE,,,31.0,29.86106,-90.01585,2025-01-01 14:38:16+00:00,64.0,1.932408057340536,0.0586920637215754,False,False,False,True
200000000,2025-01-01 14:40:24+00:00,-97.23514,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 14:39:20+00:00,64.0,738535.6768852174,22431.174846196267,True,False,False,False
200000000,2025-01-01 14:41:28+00:00,-90.01585,29.86108,0.0,230.2,73.0,GYSGT BASILONE,,,31.0,27.8536,-97.23514,2025-01-01 14:40:24+00:00,64.0,738538.138877857,22431.249623067717,True,False,False,False
200000000,2025-01-01 14:42:29+00:00,-90.01585,29.86107,0.0,230.2,74.0,GYSGT BASILONE,,,31.0,29.86108,-90.01585,2025-01-01 14:41:28+00:00,61.0,1.108501045277625,0.0353237487188927,False,False,False,True
200000000,2025-01-01 14:43:33+00:00,-97.23515,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01585,2025-01-01 14:42:29+00:00,64.0,738538.4022541171,22431.25762246317,True,False,False,False
200000000,2025-01-01 14:44:40+00:00,-90.01586,29.86107,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23515,2025-01-01 14:43:33+00:00,67.0,738537.4723830217,21426.84597488079,True,False,False,False
200000000,2025-01-01 14:45:43+00:00,-97.23513,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01586,2025-01-01 14:44:40+00:00,63.0,738534.8819065805,22787.200711829963,True,False,False,False
200000000,2025-01-01 14:46:49+00:00,-90.01586,29.86108,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85363,-97.23513,2025-01-01 14:45:43+00:00,66.0,738535.1830290444,21751.42772998754,True,False,False,False
200000000,2025-01-01 14:47:53+00:00,-97.23515,27.85364,0.0,,,GYSGT BASILONE,,,31.0,29.86108,-90.01586,2025-01-01 14:46:49+00:00,64.0,738536.6774055812,22431.205234501016,True,False,False,False
200000000,2025-01-01 14:48:59+00:00,-90.01587,29.86106,0.0,219.8,77.0,GYSGT BASILONE,,,31.0,27.85364,-97.23515,2025-01-01 14:47:53+00:00,66.0,738535.1452945303,21751.426618626057,True,False,False,False
200000000,2025-01-01 14:50:03+00:00,-97.23516,27.85362,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 14:48:59+00:00,64.0,738536.8058942258,22431.20913702237,True,False,False,False
200000000,2025-01-01 14:51:08+00:00,-90.01587,29.86107,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85362,-97.23516,2025-01-01 14:50:03+00:00,65.0,738537.1070157292,22086.12261694546,True,False,False,False
200000000,2025-01-01 14:52:09+00:00,-90.01588,29.86107,0.0,219.8,77.0,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 14:51:08+00:00,61.0,0.9662039309688168,0.0307892762159741,False,False,False,True
200000000,2025-01-01 14:53:12+00:00,-97.23515,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01588,2025-01-01 14:52:09+00:00,63.0,738535.612641181,22787.223258356084,True,False,False,False
200000000,2025-01-01 14:54:20+00:00,-90.01588,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23515,2025-01-01 14:53:12+00:00,68.0,738535.3115172216,21111.68352852406,True,False,False,False
200000000,2025-01-01 14:55:23+00:00,-97.23514,27.85362,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01588,2025-01-01 14:54:20+00:00,63.0,738534.0162791098,22787.17400323785,True,False,False,False
200000000,2025-01-01 14:56:28+00:00,-90.01588,29.86107,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85362,-97.23514,2025-01-01 14:55:23+00:00,65.0,738534.3174020228,22086.039192903816,True,False,False,False
200000000,2025-01-01 14:57:33+00:00,-97.23511,27.85364,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01588,2025-01-01 14:56:28+00:00,65.0,738530.797054726,22085.93391610552,True,False,False,False
200000000,2025-01-01 14:58:39+00:00,-90.01588,29.86107,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85364,-97.23511,2025-01-01 14:57:33+00:00,66.0,738530.797054726,21751.29855374029,True,False,False,False
200000000,2025-01-01 14:59:43+00:00,-97.23509,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01588,2025-01-01 14:58:39+00:00,64.0,738529.3026793589,22430.981245628827,True,False,False,False
200000000,2025-01-01 15:00:03+00:00,-97.23511,27.85362,0.0,,,GYSGT BASILONE,,,31.0,27.85363,-97.23509,2025-01-01 14:59:43+00:00,20.0,2.260200514432352,0.2196734083987091,False,False,False,True
200000000,2025-01-01 15:01:09+00:00,-90.01587,29.86107,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85362,-97.23511,2025-01-01 15:00:03+00:00,66.0,738532.4576601292,21751.347462091904,True,False,False,False
200000000,2025-01-01 15:02:10+00:00,-90.01587,29.86107,0.0,219.8,74.0,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 15:01:09+00:00,61.0,0.0,0.0,False,False,False,True
200000000,2025-01-01 15:04:19+00:00,-90.01587,29.86107,0.0,219.8,74.0,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 15:02:10+00:00,129.0,0.0,0.0,False,False,False,True
200000000,2025-01-01 15:05:24+00:00,-97.23511,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 15:04:19+00:00,65.0,738532.0922924498,22085.972650488548,True,False,False,False
200000000,2025-01-01 15:06:30+00:00,-90.01587,29.86106,0.0,219.8,73.0,GYSGT BASILONE,,,31.0,27.85363,-97.23511,2025-01-01 15:05:24+00:00,66.0,738531.7911701093,21751.32783254705,True,False,False,False
200000000,2025-01-01 15:07:32+00:00,-97.23516,27.85362,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:06:30+00:00,62.0,738536.8058942258,23154.796528539224,True,False,False,False
200000000,2025-01-01 15:08:38+00:00,-90.01587,29.86106,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85362,-97.23516,2025-01-01 15:07:32+00:00,66.0,738536.8058942258,21751.475526809576,True,False,False,False
200000000,2025-01-01 15:09:44+00:00,-97.23516,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:08:38+00:00,66.0,738537.1712600018,21751.486287606695,True,False,False,False
200000000,2025-01-01 15:10:48+00:00,-90.01587,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23516,2025-01-01 15:09:44+00:00,64.0,738537.1712600018,22431.22023409441,True,False,False,False
200000000,2025-01-01 15:11:53+00:00,-97.23516,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:10:48+00:00,65.0,738536.4405299246,22086.10268553367,True,False,False,False
200000000,2025-01-01 15:12:59+00:00,-90.01587,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85363,-97.23516,2025-01-01 15:11:53+00:00,66.0,738536.4405299246,21751.464766055888,True,False,False,False
200000000,2025-01-01 15:14:04+00:00,-97.23512,27.85359,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:12:59+00:00,65.0,738534.1825138611,22086.03515904221,True,False,False,False
200000000,2025-01-01 15:15:13+00:00,-97.23513,27.8536,0.0,,,GYSGT BASILONE,,,31.0,27.85359,-97.23512,2025-01-01 15:14:04+00:00,69.0,1.482619050124984,0.0417677422376079,False,False,False,True
200000000,2025-01-01 15:16:18+00:00,-90.01586,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.8536,-97.23513,2025-01-01 15:15:13+00:00,65.0,738535.6768852174,22086.07984856248,True,False,False,False
200000000,2025-01-01 15:17:24+00:00,-97.23511,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 15:16:18+00:00,66.0,738532.721041841,21751.355219242003,True,False,False,False
200000000,2025-01-01 15:18:30+00:00,-90.01588,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85363,-97.23511,2025-01-01 15:17:24+00:00,66.0,738530.8612984942,21751.30044585553,True,False,False,False
200000000,2025-01-01 15:19:32+00:00,-97.23516,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01588,2025-01-01 15:18:30+00:00,62.0,738535.5106577299,23154.755919950352,True,False,False,False
200000000,2025-01-01 15:20:33+00:00,-97.23516,27.8536,0.0,,,GYSGT BASILONE,,,31.0,27.85363,-97.23516,2025-01-01 15:19:32+00:00,61.0,3.324512828155642,0.1059396887849518,False,False,False,True
200000000,2025-01-01 15:21:39+00:00,-90.01589,29.86106,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.8536,-97.23516,2025-01-01 15:20:33+00:00,66.0,738535.6768852174,21751.442275099413,True,False,False,False
200000000,2025-01-01 15:22:43+00:00,-97.23516,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01589,2025-01-01 15:21:39+00:00,64.0,738535.3115172207,22431.163749056785,True,False,False,False
200000000,2025-01-01 15:23:50+00:00,-90.01589,29.86104,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23516,2025-01-01 15:22:43+00:00,67.0,738534.709273906,21426.76581007447,True,False,False,False
200000000,2025-01-01 15:24:52+00:00,-97.23516,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86104,-90.01589,2025-01-01 15:23:50+00:00,62.0,738534.709273906,23154.73079475789,True,False,False,False
200000000,2025-01-01 15:25:58+00:00,-90.01589,29.86103,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23516,2025-01-01 15:24:52+00:00,66.0,738534.4081545513,21751.40490829005,True,False,False,False
200000000,2025-01-01 15:27:04+00:00,-97.23514,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86103,-90.01589,2025-01-01 15:25:58+00:00,66.0,738532.9137736104,21751.36089560144,True,False,False,False
200000000,2025-01-01 15:28:09+00:00,-90.01588,29.86105,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.8536,-97.23514,2025-01-01 15:27:04+00:00,65.0,738534.4458899649,22086.043035365376,True,False,False,False
200000000,2025-01-01 15:29:13+00:00,-97.23516,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01588,2025-01-01 15:28:09+00:00,64.0,738536.3056327109,22431.19394282951,True,False,False,False
200000000,2025-01-01 15:30:20+00:00,-90.01587,29.86108,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.8536,-97.23516,2025-01-01 15:29:13+00:00,67.0,738538.1388778548,21426.865311587004,True,False,False,False
200000000,2025-01-01 15:31:23+00:00,-97.23514,27.85364,0.0,,,GYSGT BASILONE,,,31.0,29.86108,-90.01587,2025-01-01 15:30:20+00:00,63.0,738534.8176624423,22787.19872960257,True,False,False,False
200000000,2025-01-01 15:32:29+00:00,-90.01586,29.86108,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85364,-97.23514,2025-01-01 15:31:23+00:00,66.0,738535.7475339527,21751.444355854524,True,False,False,False
200000000,2025-01-01 15:33:33+00:00,-97.23512,27.85362,0.0,,,GYSGT BASILONE,,,31.0,29.86108,-90.01586,2025-01-01 15:32:29+00:00,64.0,738534.6185264708,22431.14270119524,True,False,False,False
200000000,2025-01-01 15:34:40+00:00,-90.01586,29.86107,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85362,-97.23512,2025-01-01 15:33:33+00:00,67.0,738534.3174020222,21426.75444087682,True,False,False,False
200000000,2025-01-01 15:35:42+00:00,-97.23514,27.85363,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01586,2025-01-01 15:34:40+00:00,62.0,738535.8117781905,23154.76536075674,True,False,False,False
200000000,2025-01-01 15:36:43+00:00,-97.23515,27.85363,0.0,,,GYSGT BASILONE,,,31.0,27.85363,-97.23514,2025-01-01 15:35:42+00:00,61.0,0.98494456266454,0.0313864694867186,False,False,False,True
200000000,2025-01-01 15:37:49+00:00,-90.01588,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85363,-97.23515,2025-01-01 15:36:43+00:00,66.0,738534.5807856527,21751.40999264217,True,False,False,False
200000000,2025-01-01 15:38:54+00:00,-97.23513,27.85359,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01588,2025-01-01 15:37:49+00:00,65.0,738534.1825138606,22086.0351590422,True,False,False,False
200000000,2025-01-01 15:39:58+00:00,-90.01587,29.86106,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85359,-97.23513,2025-01-01 15:38:54+00:00,64.0,738535.1123842167,22431.157700889624,True,False,False,False
200000000,2025-01-01 15:41:03+00:00,-97.23514,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:39:58+00:00,65.0,738536.4076256363,22086.101701523337,True,False,False,False
200000000,2025-01-01 15:42:08+00:00,-90.01587,29.86106,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85358,-97.23514,2025-01-01 15:41:03+00:00,65.0,738536.4076256363,22086.101701523337,True,False,False,False
200000000,2025-01-01 15:43:14+00:00,-97.23514,27.85359,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:42:08+00:00,66.0,738536.0422546896,21751.45303600539,True,False,False,False
200000000,2025-01-01 15:44:18+00:00,-90.01587,29.86107,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85359,-97.23514,2025-01-01 15:43:14+00:00,64.0,738536.343381678,22431.19508936001,True,False,False,False
200000000,2025-01-01 15:45:24+00:00,-97.23514,27.85359,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 15:44:18+00:00,66.0,738536.343381678,21751.461904833952,True,False,False,False
200000000,2025-01-01 15:46:28+00:00,-90.01587,29.86107,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,27.85359,-97.23514,2025-01-01 15:45:24+00:00,64.0,738536.343381678,22431.19508936001,True,False,False,False
200000000,2025-01-01 15:47:38+00:00,-90.01587,29.86106,0.0,219.8,75.0,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 15:46:28+00:00,70.0,1.1085010433031943,0.0307821238287783,False,False,False,True
200000000,2025-01-01 15:48:44+00:00,-97.23514,27.85359,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:47:38+00:00,66.0,738536.0422546896,21751.45303600539,True,False,False,False
200000000,2025-01-01 15:49:50+00:00,-90.01586,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85359,-97.23514,2025-01-01 15:48:44+00:00,66.0,738536.9721252774,21751.480422666653,True,False,False,False
200000000,2025-01-01 15:50:54+00:00,-97.23515,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 15:49:50+00:00,64.0,738537.5366272553,22431.23133121131,True,False,False,False
200000000,2025-01-01 15:52:04+00:00,-97.23516,27.8536,0.0,,,GYSGT BASILONE,,,31.0,27.8536,-97.23515,2025-01-01 15:50:54+00:00,70.0,0.9849448323597856,0.0273510737562035,False,False,False,True
200000000,2025-01-01 15:53:08+00:00,-90.01586,29.86106,0.0,219.8,74.0,GYSGT BASILONE,,,31.0,27.8536,-97.23516,2025-01-01 15:52:04+00:00,64.0,738538.4664984468,22431.259573724077,True,False,False,False
200000000,2025-01-01 15:54:09+00:00,-90.01587,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 15:53:08+00:00,61.0,0.966204028670269,0.030789279329351,False,False,False,True
200000000,2025-01-01 15:55:13+00:00,-97.23511,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:54:09+00:00,64.0,738533.6180156843,22431.112313181373,True,False,False,False
200000000,2025-01-01 15:56:19+00:00,-90.01587,29.86107,0.0,219.8,74.0,GYSGT BASILONE,,,31.0,27.85358,-97.23511,2025-01-01 15:55:13+00:00,66.0,738533.9191455976,21751.390505939067,True,False,False,False
200000000,2025-01-01 15:57:20+00:00,-90.01587,29.86106,0.0,219.8,77.0,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 15:56:19+00:00,61.0,1.1085010433031943,0.0353237486559751,False,False,False,True
200000000,2025-01-01 15:58:22+00:00,-97.23514,27.85357,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01587,2025-01-01 15:57:20+00:00,62.0,738536.7729980587,23154.795497170104,True,False,False,False
200000000,2025-01-01 15:59:29+00:00,-90.01586,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85357,-97.23514,2025-01-01 15:58:22+00:00,67.0,738537.7028679015,21426.852661831967,True,False,False,False
200000000,2025-01-01 16:00:03+00:00,-97.23514,27.8536,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01586,2025-01-01 15:59:29+00:00,34.0,738536.606756178,42223.441108144965,True,False,False,False
200000000,2025-01-01 16:01:10+00:00,-90.01586,29.86104,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.8536,-97.23514,2025-01-01 16:00:03+00:00,67.0,738536.004510776,21426.80338818249,True,False,False,False
200000000,2025-01-01 16:02:13+00:00,-97.23513,27.85355,0.0,,,GYSGT BASILONE,,,31.0,29.86104,-90.01586,2025-01-01 16:01:10+00:00,63.0,738536.9014858378,22787.263025146523,True,False,False,False
200000000,2025-01-01 16:03:20+00:00,-90.01586,29.86105,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85355,-97.23513,2025-01-01 16:02:13+00:00,67.0,738537.202615814,21426.83814824961,True,False,False,False
200000000,2025-01-01 16:04:23+00:00,-97.23513,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01586,2025-01-01 16:03:20+00:00,63.0,738535.0103947966,22787.20467628288,True,False,False,False
200000000,2025-01-01 16:05:30+00:00,-90.01587,29.86105,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23513,2025-01-01 16:04:23+00:00,67.0,738534.0805231078,21426.74756841848,True,False,False,False
200000000,2025-01-01 16:06:33+00:00,-97.23516,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01587,2025-01-01 16:05:30+00:00,63.0,738536.8701385179,22787.262057937405,True,False,False,False
200000000,2025-01-01 16:07:40+00:00,-90.01588,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23516,2025-01-01 16:06:33+00:00,67.0,738536.2413885536,21426.810260607854,True,False,False,False
200000000,2025-01-01 16:08:43+00:00,-97.23516,27.85359,0.0,,,GYSGT BASILONE,,,31.0,29.86106,-90.01588,2025-01-01 16:07:40+00:00,63.0,738536.9721252774,22787.2652046984,True,False,False,False
200000000,2025-01-01 16:09:49+00:00,-90.01587,29.86107,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85359,-97.23516,2025-01-01 16:08:43+00:00,66.0,738538.2031220292,21751.5166781322,True,False,False,False
200000000,2025-01-01 16:10:53+00:00,-97.23515,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01587,2025-01-01 16:09:49+00:00,64.0,738537.6386238848,22431.23442910394,True,False,False,False
200000000,2025-01-01 16:11:54+00:00,-97.23517,27.85358,0.0,,,GYSGT BASILONE,,,31.0,27.85358,-97.23515,2025-01-01 16:10:53+00:00,61.0,1.9698900275788755,0.0627729677247364,False,False,False,True
200000000,2025-01-01 16:12:59+00:00,-90.01588,29.86107,0.0,219.8,74.0,GYSGT BASILONE,,,31.0,27.85358,-97.23517,2025-01-01 16:11:54+00:00,65.0,738538.5684937458,22086.16632278281,True,False,False,False
200000000,2025-01-01 16:14:04+00:00,-97.23517,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86107,-90.01588,2025-01-01 16:12:59+00:00,65.0,738538.5684937458,22086.16632278281,True,False,False,False
200000000,2025-01-01 16:15:10+00:00,-90.01587,29.86105,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85358,-97.23517,2025-01-01 16:14:04+00:00,66.0,738538.8961110715,21751.537088129477,True,False,False,False
200000000,2025-01-01 16:16:13+00:00,-97.23515,27.85358,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01587,2025-01-01 16:15:10+00:00,63.0,738537.0363693545,22787.267186923906,True,False,False,False
200000000,2025-01-01 16:17:19+00:00,-90.01587,29.86105,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85358,-97.23515,2025-01-01 16:16:13+00:00,66.0,738537.0363693545,21751.482314791003,True,False,False,False
200000000,2025-01-01 16:18:24+00:00,-97.23515,27.85361,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01587,2025-01-01 16:17:19+00:00,65.0,738535.9402666005,22086.08772504352,True,False,False,False
200000000,2025-01-01 16:19:28+00:00,-90.01587,29.86105,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85361,-97.23515,2025-01-01 16:18:24+00:00,64.0,738535.9402666005,22431.182845747324,True,False,False,False
200000000,2025-01-01 16:20:34+00:00,-97.23513,27.85357,0.0,,,GYSGT BASILONE,,,31.0,29.86105,-90.01587,2025-01-01 16:19:28+00:00,66.0,738535.5419993779,21751.438302425315,True,False,False,False
200000000,2025-01-01 16:21:39+00:00,-90.01587,29.86106,0.0,219.8,76.0,GYSGT BASILONE,,,31.0,27.85357,-97.23513,2025-01-01 16:20:34+00:00,65.0,738535.843128331,22086.08482010115,True,False,False,False
